USS0011K03S,19781102,PRCP,76,,,T,
USS0011K03S,19781103,PRCP,305,,,T,
USS0011K03S,19781110,PRCP,25,,,T,
USS0011K03S,19781115,PRCP,25,,,T,
USS0011K03S,19781201,PRCP,152,,,T,
USS0011K03S,19781204,PRCP,51,,,T,
USS0011K03S,19781205,PRCP,25,,,T,
USS0011K03S,19781206,PRCP,152,,,T,
USS0011K03S,19781210,PRCP,0,,,T,
USS0011K03S,19781211,PRCP,51,,,T,
USS0011K03S,19781212,PRCP,0,,,T,
USS0011K03S,19781213,PRCP,0,,,T,
USS0011K03S,19790108,PRCP,381,,,T,
